Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,Actual Result
H25 - Conflicting repeated generic fields,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h25/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H25P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h25/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H25CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Proposed same-scope conflict rule: restrictive directives win. Confirm rather than assuming first/last-field precedence; compare H26. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H26 - Conflicting generic fields with reversed order,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h26/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H26P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h26/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H26CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Reverse of H25. Proposed restrictive-wins result is unchanged. A different agreed policy must be documented for both cases. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H27 - Split repeated specific restrictions with generic allow,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h27/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H27P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h27/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H27CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Proposed: collect BOTH matching scoped fields before applying precedence. Do not let one specific field overwrite the other. Three physical fields are required. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H28 - Split specific restrictions before generic allow,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h28/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H28P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h28/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H28CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Reverse ordering of H27. Tests aggregation and scope precedence together. Three physical fields must reach the client. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H29 - Specific header overrides only the index dimension,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h29/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H29P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h29/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H29CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Decision / lifecycle check. Confirm policy before pass/fail. Parent index is allowed under either proposed specific-precedence interpretation. Child depends on the unresolved policy: per-dimension override keeps generic nofollow; whole-scope replacement permits follow. Record the agreed choice. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H30 - Combined generic and specific scopes in one field,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h30/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H30P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h30/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H30CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Yes. Confirm policy before pass/fail. Combined-field counterpart of H15. Proposed: parse scope boundaries correctly and apply matching-specific precedence. Confirm comma-separated multi-scope syntax; this is NOT a physical repeated-header test. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
"H31 - Generic, matching and foreign scopes together",HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h31/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H31P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h31/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H31CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Yes. Confirm policy before pass/fail. Proposed: matching allow overrides generic block; the trailing googlebot block is irrelevant. Detects scope leakage across three repeated fields. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H32 - Empty field followed by valid noindex,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: headers, raw-duplicate-headers. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h32/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H32P. With Ignore robots.txt ON: parent fetched = Yes; indexed = No. Targets: /cases/h32/child/: fetched/queue-eligible=Yes, indexed=Yes, marker=QA5864H32CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Robustness: the empty field contributes no directive and must not hide the valid noindex. Parent does not add/update; its child remains eligible. Verify both physical fields, including the empty one. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H33 - Specific header allow versus generic meta block,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h33/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H33P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h33/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H33CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Decision / lifecycle check; child eligible=Decision / lifecycle check. Confirm policy before pass/fail. Cross-source AND cross-scope conflict. The ticket does not settle whether specific scope outranks the other source or whether header/meta restrictions are merged. Record the exact product policy; no outcome is invented. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H34 - Specific meta allow versus generic header block,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h34/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H34P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h34/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H34CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Decision / lifecycle check; child eligible=Decision / lifecycle check. Confirm policy before pass/fail. Reverse source placement of H33. Confirm source-versus-scope precedence; do not infer it from Google behavior or the meta-only examples. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
